Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000097309,Gm17249,Gene Expression,-0.002072092652470261,0.7537609700754931,0.9167986971223078,6,0.0022111332340905244,6
ENSMUSG00000062157,Ifnlr1,Gene Expression,-0.0020721896154311287,0.7598409837601419,0.9167986971223078,7,0.001907529151896064,7
ENSMUSG00000084968,Gm12743,Gene Expression,-0.002072492718367793,0.7540402051482671,0.9167986971223078,6,0.00267499160101735,6
ENSMUSG00000056025,Clca3a1,Gene Expression,-0.0020725072411024157,0.7601929979398117,0.9167986971223078,6,0.0019636223704346824,6
ENSMUSG00000048924,Ccdc125,Gene Expression,-0.00207498481621573,0.7520917774845396,0.9167986971223078,6,0.001908040186834004,6
ENSMUSG00000029062,Cdk11b,Gene Expression,-0.0020756350305312244,0.7810039661061641,0.9197973790234484,1895,0.640023379314983,1311
ENSMUSG00000097583,6430590A07Rik,Gene Expression,-0.0020765707929328112,0.7540474013268,0.9167986971223078,6,0.001470935434537636,6
ENSMUSG00000071068,Treml2,Gene Expression,-0.002077490435429799,0.7578947667137056,0.9167986971223078,6,0.002291161820508727,6
ENSMUSG00000046722,Cdc42se1,Gene Expression,-0.0020775137497084815,0.7807624202240985,0.9197364956195592,1703,0.584265382471157,1226
ENSMUSG00000046691,Chtf8,Gene Expression,-0.0020800579791025553,0.773529612828141,0.9173558576202236,20,0.007752896964993813,20
ENSMUSG00000117959,D330050I16Rik,Gene Expression,-0.002080256263028376,0.778642971393718,0.9189054582308853,87,0.028243838958408995,85
ENSMUSG00000041202,Pla2g2d,Gene Expression,-0.0020834715519042622,0.7193160379004042,0.9167986971223078,9,0.003988544937997414,8
ENSMUSG00000044749,Abca6,Gene Expression,-0.0020839563664380775,0.7726098034954687,0.917061740232203,21,0.008423071901123404,20
ENSMUSG00000110524,Gm39228,Gene Expression,-0.002084673664806971,0.7549967342805627,0.9167986971223078,6,0.002331558147386773,6
ENSMUSG00000086584,Gm12002,Gene Expression,-0.0020865159679981557,0.7541611822513402,0.9167986971223078,6,0.002347578331897239,6
ENSMUSG00000036983,Tfb1m,Gene Expression,-0.0020881709004082817,0.7786811293974631,0.9189054582308853,158,0.051729697496155476,156
ENSMUSG00000097441,Gm26633,Gene Expression,-0.0020882927342457266,0.7545248399367593,0.9167986971223078,6,0.0018213420541191158,6
ENSMUSG00000028141,Oaz3,Gene Expression,-0.0020908174044992085,0.7555449437311806,0.9167986971223078,6,0.0016063805437489345,6
ENSMUSG00000090919,Pabpc4l,Gene Expression,-0.0020913339430280557,0.7551824092441096,0.9167986971223078,7,0.002332015767793311,7
ENSMUSG00000028841,Cnksr1,Gene Expression,-0.0020916354466167203,0.7606483147437273,0.9167986971223078,9,0.002976788446553234,9
ENSMUSG00000114907,Gm47794,Gene Expression,-0.0020936708495206276,0.7696726326925538,0.9167986971223078,14,0.0037937499614579314,14
ENSMUSG00000026822,Lcn2,Gene Expression,-0.002094114968290666,0.7550408177417127,0.9167986971223078,6,0.0025616438121898732,6
ENSMUSG00000075427,Olfr288,Gene Expression,-0.0020942166001375402,0.7507118078099408,0.9167986971223078,6,0.0026155632209431136,6
ENSMUSG00000019779,Frk,Gene Expression,-0.00209421881758559,0.7594628875590427,0.9167986971223078,11,0.0033066944214950674,11
ENSMUSG00000028619,Tceanc2,Gene Expression,-0.0020968317615515184,0.7781070468705072,0.9187681038162245,433,0.1509283953302125,388
ENSMUSG00000085141,Gm13429,Gene Expression,-0.0020978663565310164,0.7442351556409451,0.9167986971223078,6,0.002270600146628262,6
ENSMUSG00000086166,Gm14342,Gene Expression,-0.0020980940807097145,0.7508423873011126,0.9167986971223078,6,0.0017912988441767868,6
ENSMUSG00000094958,3110021N24Rik,Gene Expression,-0.0020981163944684884,0.761131278469894,0.9167986971223078,9,0.0027979643007130504,9
ENSMUSG00000039055,Eme1,Gene Expression,-0.002101180221884514,0.7540176071204574,0.9167986971223078,6,0.001573573182071511,6
ENSMUSG00000024912,Fosl1,Gene Expression,-0.002101457400492992,0.7486232985162112,0.9167986971223078,6,0.001829560884524994,6
ENSMUSG00000032691,Nlrp3,Gene Expression,-0.0021019544668096344,0.755406206950714,0.9167986971223078,6,0.0022758985517887325,6
ENSMUSG00000097069,Gm16998,Gene Expression,-0.0021047493298613157,0.7573257795688548,0.9167986971223078,7,0.0018390770051681295,7
ENSMUSG00000035337,Uchl4,Gene Expression,-0.0021050240543216865,0.7299460384188301,0.9167986971223078,7,0.0029262716162326684,7
ENSMUSG00000020871,Dlx4,Gene Expression,-0.0021063484746105796,0.7531098013764307,0.9167986971223078,7,0.002467723101866034,7
ENSMUSG00000020865,Abcc3,Gene Expression,-0.002110800614946295,0.7732684743328052,0.9173558576202236,45,0.01879096918179961,45
ENSMUSG00000097233,Gm17552,Gene Expression,-0.002113352908284362,0.7491572126057633,0.9167986971223078,6,0.0017306604038810028,6
ENSMUSG00000040424,Hipk4,Gene Expression,-0.002114831153306088,0.7506967084660371,0.9167986971223078,6,0.0018564804598546676,6
ENSMUSG00000000903,Vpreb3,Gene Expression,-0.0021169482586276215,0.7490097223038628,0.9167986971223078,6,0.0018116852699304458,6
ENSMUSG00000041638,Gcn1,Gene Expression,-0.002118191862612906,0.7757171743055618,0.9180468038593088,1674,0.5669708771489675,1217
ENSMUSG00000105516,Gm36823,Gene Expression,-0.0021188799141501633,0.7488391607737777,0.9167986971223078,7,0.00224788988821976,7
ENSMUSG00000118358,Gm36315,Gene Expression,-0.0021190389022660064,0.7493603555382797,0.9167986971223078,6,0.0016349095150157901,6
ENSMUSG00000024114,Prss41,Gene Expression,-0.0021190979303938543,0.7469964019605536,0.9167986971223078,6,0.0021441831465777127,6
ENSMUSG00000045062,Pcdhb7,Gene Expression,-0.002121657780191809,0.774688608413665,0.9174613922436349,245,0.07964342890472412,220
ENSMUSG00000066510,Ankdd1a,Gene Expression,-0.002122630260891708,0.7317614210905592,0.9167986971223078,9,0.003624521743214417,8
ENSMUSG00000075605,Slurp2,Gene Expression,-0.002126684363296482,0.7490340495350543,0.9167986971223078,6,0.0018297325644040384,6
ENSMUSG00000086756,Gm14051,Gene Expression,-0.002126841910149551,0.7520454320644969,0.9167986971223078,7,0.0022089037600861133,7
ENSMUSG00000097346,Gm26619,Gene Expression,-0.002127028334072396,0.7472952032669726,0.9167986971223078,6,0.0026426113071880185,6
ENSMUSG00000000889,Dbh,Gene Expression,-0.002127767871874609,0.7621757352936822,0.9167986971223078,12,0.0034091050004180666,12
ENSMUSG00000055691,Gja6,Gene Expression,-0.0021317867422933623,0.748900740785882,0.9167986971223078,6,0.0022680586486619166,6
ENSMUSG00000118049,Gm50103,Gene Expression,-0.0021335375310608845,0.7488438523659117,0.9167986971223078,6,0.0016541984351687057,6
ENSMUSG00000079666,1700015F17Rik,Gene Expression,-0.0021339188039101366,0.7687511221281168,0.9167986971223078,28,0.00865449522872379,28
ENSMUSG00000114968,A630019I02Rik,Gene Expression,-0.002135354943913821,0.7469612564529808,0.9167986971223078,6,0.0018015556778080426,6
ENSMUSG00000005864,Cnga2,Gene Expression,-0.0021376169192780193,0.7442008681101523,0.9167986971223078,6,0.0017159726335344095,6
ENSMUSG00000086913,Gm14019,Gene Expression,-0.0021381264936076966,0.7509884547172712,0.9167986971223078,9,0.003179838158370066,9
ENSMUSG00000030589,Rasgrp4,Gene Expression,-0.0021400680249959035,0.7645503273782988,0.9167986971223078,20,0.006820313204912247,20
ENSMUSG00000025209,Twnk,Gene Expression,-0.002140237060048931,0.7725475779683388,0.917061740232203,288,0.09881388514190774,269
ENSMUSG00000050150,Slc9b1,Gene Expression,-0.0021418592574540952,0.7545143403250558,0.9167986971223078,7,0.0018072212759515636,7
ENSMUSG00000104399,Gm37963,Gene Expression,-0.002142511505952021,0.7453628432028521,0.9167986971223078,6,0.0023631868675712477,6
ENSMUSG00000041117,Ccdc8,Gene Expression,-0.0021442953743135754,0.7705081757200849,0.9167986971223078,73,0.027634175118484438,71
ENSMUSG00000092397,C130080G10Rik,Gene Expression,-0.0021456953222942824,0.7437781265879504,0.9167986971223078,6,0.0018700213861925954,6
ENSMUSG00000033187,BC016579,Gene Expression,-0.0021461187616346362,0.7570431367741333,0.9167986971223078,10,0.0031903361700986836,10
ENSMUSG00000027186,Elf5,Gene Expression,-0.0021463656641753054,0.7611926074133379,0.9167986971223078,14,0.005509430270605394,14
ENSMUSG00000105355,Gm40117,Gene Expression,-0.002146602544577348,0.7437949256863596,0.9167986971223078,6,0.002412410836803335,6
ENSMUSG00000028373,Astn2,Gene Expression,-0.0021475808293211014,0.7712857613355284,0.9167986971223078,174,0.05963925641314023,168
ENSMUSG00000029714,Gigyf1,Gene Expression,-0.002148011260384216,0.7719013244925869,0.9169530099716493,698,0.23250535593189461,596
ENSMUSG00000032363,Adamts7,Gene Expression,-0.002148611508137071,0.7422260558997689,0.9167986971223078,6,0.0020384794391421325,6
ENSMUSG00000055937,Krt28,Gene Expression,-0.0021497695792383497,0.7622923142341759,0.9167986971223078,14,0.005134228979807749,14
ENSMUSG00000042408,Zmym6,Gene Expression,-0.002150345794062818,0.7615811176734378,0.9167986971223078,17,0.005092871916894943,17
ENSMUSG00000101227,Gm29506,Gene Expression,-0.002150468552580279,0.7497656047725142,0.9167986971223078,6,0.0016231890291638284,6
ENSMUSG00000024663,Rab3il1,Gene Expression,-0.0021506848027648857,0.7712198407018928,0.9167986971223078,301,0.1047607021318909,278
ENSMUSG00000108763,Gm36028,Gene Expression,-0.0021557752464538902,0.747141784213724,0.9167986971223078,6,0.0017996929060681264,6
ENSMUSG00000118099,Gm31356,Gene Expression,-0.0021573215707157696,0.7648974485998163,0.9167986971223078,22,0.006094901427447633,22
ENSMUSG00000102046,2810404M03Rik,Gene Expression,-0.00215873926767405,0.7451214215797765,0.9167986971223078,6,0.0017124984570517196,6
ENSMUSG00000000948,Gm38393,Gene Expression,-0.002159485275694397,0.7696622099654294,0.9167986971223078,163,0.05476789094350249,152
ENSMUSG00000026803,Ttf1,Gene Expression,-0.0021598977181392317,0.7699455714167455,0.9167986971223078,230,0.08293295357588581,218
ENSMUSG00000100426,Gm4208,Gene Expression,-0.002165106491226342,0.7432624955162805,0.9167986971223078,7,0.0023692944402903,6
ENSMUSG00000020755,Sap30bp,Gene Expression,-0.002165340118043398,0.7698759294793742,0.9167986971223078,1779,0.5941164506101473,1267
ENSMUSG00000109644,0610005C13Rik,Gene Expression,-0.0021653742613821072,0.7497870293522807,0.9167986971223078,8,0.0030465855732838623,8
ENSMUSG00000043263,Ifi209,Gene Expression,-0.0021658457596350805,0.7445708295338835,0.9167986971223078,6,0.0024307854539584724,6
ENSMUSG00000086340,1810059C17Rik,Gene Expression,-0.002166583756417042,0.7427626250308039,0.9167986971223078,6,0.002530222221355362,6
ENSMUSG00000079260,Tmppe,Gene Expression,-0.002168024981065253,0.7431455455500763,0.9167986971223078,6,0.0019209047218768415,6
ENSMUSG00000116953,9030025P20Rik,Gene Expression,-0.002169731782026467,0.7684698897148972,0.9167986971223078,147,0.04607394769777153,144
ENSMUSG00000086909,Gm4926,Gene Expression,-0.002170083096615583,0.7484503743261836,0.9167986971223078,7,0.0020869648497997047,7
ENSMUSG00000071203,Naip5,Gene Expression,-0.0021702800398984436,0.7631153370038806,0.9167986971223078,21,0.008275771174752953,21
ENSMUSG00000029387,Gtf2h3,Gene Expression,-0.0021727267406886426,0.7686661923305338,0.9167986971223078,381,0.129571840526578,348
ENSMUSG00000026736,4930426L09Rik,Gene Expression,-0.002172775295557726,0.7439914345578027,0.9167986971223078,7,0.002456894349664567,6
ENSMUSG00000097433,Gm26781,Gene Expression,-0.0021773622070416923,0.7446413755374084,0.9167986971223078,6,0.0015795304353310548,6
ENSMUSG00000021715,Cwc27,Gene Expression,-0.0021773794066263993,0.7682044583855505,0.9167986971223078,529,0.1783749331699718,471
ENSMUSG00000096999,Gm26793,Gene Expression,-0.002177910854051452,0.7448171143180755,0.9167986971223078,6,0.0016126130416902215,6
ENSMUSG00000085862,Gm13483,Gene Expression,-0.0021794529921623828,0.743089200666361,0.9167986971223078,6,0.0016783097449304602,6
ENSMUSG00000026969,Fam166a,Gene Expression,-0.0021809129557187196,0.740933172206854,0.9167986971223078,6,0.0022543332494721403,6
ENSMUSG00000001739,Cldn15,Gene Expression,-0.002184043386641617,0.7405631947283615,0.9167986971223078,6,0.0018555033056457428,6
ENSMUSG00000052407,Ccdc171,Gene Expression,-0.0021850715842885483,0.7465695523600906,0.9167986971223078,8,0.0024137103112036166,8
ENSMUSG00000057691,Zfp746,Gene Expression,-0.002185176800056672,0.7673049213655098,0.9167986971223078,710,0.24018915622384307,600
ENSMUSG00000097792,Gm27042,Gene Expression,-0.0021869480176252053,0.7421147422317727,0.9167986971223078,6,0.0022514196953045784,6
ENSMUSG00000033126,Ybey,Gene Expression,-0.0021883743835370943,0.7663974460195583,0.9167986971223078,206,0.06927731612901121,196
ENSMUSG00000030292,Smco2,Gene Expression,-0.0021915196721357865,0.7439275912074449,0.9167986971223078,6,0.0017315567582498852,6
ENSMUSG00000071893,Vmn1r4,Gene Expression,-0.0021927386056201674,0.7447907574480452,0.9167986971223078,7,0.0022993746648038646,7
ENSMUSG00000086154,Gm16196,Gene Expression,-0.0021966282465776593,0.740860685477106,0.9167986971223078,6,0.001953254134679732,6
ENSMUSG00000069184,Zfp72,Gene Expression,-0.0021968688460603757,0.765059141847328,0.9167986971223078,152,0.05150871245641537,146
ENSMUSG00000051228,Nyx,Gene Expression,-0.002198476220979641,0.7417856966085379,0.9167986971223078,8,0.0031657195233491114,8
ENSMUSG00000097892,Gm26801,Gene Expression,-0.002199827024680852,0.7406975370402097,0.9167986971223078,6,0.001926187604633913,6
ENSMUSG00000063767,S100a7a,Gene Expression,-0.0022025935686314367,0.7450323745963707,0.9167986971223078,8,0.002660451418084883,8
ENSMUSG00000057092,Fxyd3,Gene Expression,-0.002203572300714237,0.7566194746877056,0.9167986971223078,21,0.008928067787180619,20
ENSMUSG00000075510,Fam187a,Gene Expression,-0.002203751882522795,0.7382039171812775,0.9167986971223078,6,0.0017688889357132856,6
ENSMUSG00000021509,Slc25a48,Gene Expression,-0.0022054183267795004,0.7395954190594063,0.9167986971223078,6,0.0031249537432171013,6
ENSMUSG00000027259,Adal,Gene Expression,-0.002206603672375414,0.7644406970614327,0.9167986971223078,361,0.11793631506424679,329
ENSMUSG00000037234,Hook3,Gene Expression,-0.0022071448433585543,0.7646679074437285,0.9167986971223078,1136,0.38977330200530313,897
ENSMUSG00000089874,9230117E06Rik,Gene Expression,-0.0022117790679664433,0.7374902863736122,0.9167986971223078,6,0.0021422661635691147,6
ENSMUSG00000058470,Gm8369,Gene Expression,-0.002211837390399731,0.7377037688300612,0.9167986971223078,6,0.0018752411959994473,6
ENSMUSG00000097254,C430042M11Rik,Gene Expression,-0.0022127033922368197,0.7411402524063336,0.9167986971223078,6,0.0019099667004585184,6
ENSMUSG00000026180,Cxcr2,Gene Expression,-0.002213001244949855,0.7400598891614334,0.9167986971223078,6,0.0016466667186411355,6
ENSMUSG00000086386,Gm12108,Gene Expression,-0.0022145740340031726,0.7398580600305564,0.9167986971223078,7,0.0021711194746974654,7
ENSMUSG00000093553,Gm20633,Gene Expression,-0.0022153761933288445,0.7372079866612117,0.9167986971223078,6,0.0021131660690325155,6
ENSMUSG00000032059,Alg9,Gene Expression,-0.00221742809103431,0.763285116525343,0.9167986971223078,629,0.21253908721823733,538
ENSMUSG00000040489,Sox30,Gene Expression,-0.0022175977242054547,0.7390971683061522,0.9167986971223078,7,0.0027338478024875688,7
ENSMUSG00000020364,Zfp354a,Gene Expression,-0.0022273801699284105,0.7615030944305077,0.9167986971223078,193,0.06309164665245312,183
ENSMUSG00000028641,P3h1,Gene Expression,-0.002232502616212051,0.760665343468091,0.9167986971223078,179,0.062151332011237605,170
ENSMUSG00000089685,Gm9017,Gene Expression,-0.002234422665919672,0.7349771637725488,0.9167986971223078,6,0.001892739644428416,6
ENSMUSG00000028865,Cd164l2,Gene Expression,-0.002235424753181409,0.7605517509855073,0.9167986971223078,201,0.07198006428064987,192
ENSMUSG00000032640,Chsy1,Gene Expression,-0.002235616907086047,0.7607701730184331,0.9167986971223078,319,0.10886682895484116,300
ENSMUSG00000051729,Gm5087,Gene Expression,-0.0022370933523193338,0.733974697342286,0.9167986971223078,6,0.0017512606302041438,6
ENSMUSG00000003282,Plag1,Gene Expression,-0.002237862615856598,0.7359302903815494,0.9167986971223078,6,0.0018637496429804606,6
ENSMUSG00000114433,Gm48488,Gene Expression,-0.002238867569764385,0.7355147982011148,0.9167986971223078,6,0.0023558022114999453,6
ENSMUSG00000097805,Gm17473,Gene Expression,-0.0022406492778412833,0.7352434148643707,0.9167986971223078,6,0.0019093757794424442,6
ENSMUSG00000072676,Tmem254a,Gene Expression,-0.0022419389028058814,0.7564521373961515,0.9167986971223078,38,0.01339061553857634,37
ENSMUSG00000037674,Rfx7,Gene Expression,-0.0022420972357883955,0.7602754990048584,0.9167986971223078,689,0.23023148004429175,593
ENSMUSG00000031079,Zfp300,Gene Expression,-0.002242988802758978,0.7569120897189447,0.9167986971223078,53,0.018373583290393857,52
ENSMUSG00000020770,Unk,Gene Expression,-0.002243369356091253,0.7600339169380531,0.9167986971223078,556,0.18798575153440844,483
ENSMUSG00000047534,Mis18bp1,Gene Expression,-0.0022445956720262253,0.7357454230163858,0.9167986971223078,6,0.002124915895226509,6
ENSMUSG00000022664,Slc35a5,Gene Expression,-0.002248579614483952,0.7595620479856776,0.9167986971223078,1180,0.40853452030673953,963
ENSMUSG00000025482,Odf3,Gene Expression,-0.002250774636106879,0.7336692447910905,0.9167986971223078,6,0.002207821888603549,6
ENSMUSG00000044056,Efcab9,Gene Expression,-0.002252638527467203,0.7340612334527303,0.9167986971223078,6,0.0018375095536341073,6
ENSMUSG00000047220,Ccdc36,Gene Expression,-0.0022527075196173622,0.748977009970794,0.9167986971223078,18,0.00680849720737954,18
ENSMUSG00000043432,Leng9,Gene Expression,-0.0022534954129522647,0.7586138247054937,0.9167986971223078,316,0.10579301213789759,289
ENSMUSG00000011958,Bnip2,Gene Expression,-0.002253819588756119,0.7588368393673917,0.9167986971223078,756,0.2592526919044202,649
ENSMUSG00000096655,1700065D16Rik,Gene Expression,-0.002255301216903643,0.7402327384706906,0.9167986971223078,9,0.002480661755200737,9
ENSMUSG00000050296,Abca12,Gene Expression,-0.002255347269755547,0.7342080252016485,0.9167986971223078,6,0.0016619507216156632,6
ENSMUSG00000046410,Kcnk6,Gene Expression,-0.002255805306719228,0.7566068118701854,0.9167986971223078,72,0.025320361086385704,71
ENSMUSG00000114590,5930438M14Rik,Gene Expression,-0.0022560982480654343,0.7301546434705126,0.9167986971223078,7,0.002470777865972514,7
ENSMUSG00000096696,Zfp960,Gene Expression,-0.0022577710003852877,0.7383139292173668,0.9167986971223078,7,0.0023433899573081876,7
ENSMUSG00000111149,Gm26564,Gene Expression,-0.0022596107359231046,0.7304279321013396,0.9167986971223078,7,0.002282503728941357,7
